"CABLE-LENGTH","EXPANDED","GENERATED","TIME","PATH-A-L","PATH-B-L","CABLE-L","PATH-A","PATH-B","CABLE"
"200.0","74","305","507.4702387880534","277.7134253506677","337.8218621494459","181.10770276274835","[R1, O0-1, O0-2, D1, D1]","[R2, O1-0, O3-0, O3-3, D2]","[D1, D2]"
